ax,ay,az,gx,gy,gz
-8.8059,-1.3575,-1.0511,-0.5041,-0.1633,-0.2582
-8.8585,-1.3024,-1.1396,-0.4668,-0.081,-0.235
-8.8394,-1.2713,-1.3001,-0.4239,-0.0088,-0.2078
-8.9878,-1.2498,-1.5107,-0.3784,0.0512,-0.1767
-9.0333,-1.2929,-1.6616,-0.3464,0.0767,-0.1559
-9.0214,-1.4509,-1.6089,-0.3584,0.056,-0.1399
-9.244,-1.6592,-1.7549,-0.4008,0.0181,-0.1231
-9.5505,-1.9728,-1.4557,-0.5004,-0.0783,-0.1178
-9.6606,-2.0566,-0.8164,-0.5939,-0.097,-0.1156
-10.0054,-1.9632,-0.4286,-0.6062,-0.04,-0.1082
-10.228,-1.9872,-0.2753,-0.5828,0.0354,-0.121
-10.5082,-2.2434,-0.5267,-0.5875,0.0624,-0.1362
-10.137,-2.4636,-0.0766,-0.6105,0.0189,-0.1522
-9.4547,-2.4948,0.3041,-0.6203,0.0173,-0.1689
-9.0429,-2.2984,0.3136,-0.6123,0.0389,-0.2014
-8.9783,-2.071,-0.0575,-0.5836,-0.0333,-0.2281
-8.8226,-1.9297,-0.4645,-0.5532,-0.1322,-0.2345
-8.7532,-1.8196,-0.826,-0.5124,-0.2116,-0.2353
-8.7867,-1.6592,-1.2306,-0.4554,-0.2499,-0.2294
-8.8298,-1.5754,-1.7023,-0.396,-0.2721,-0.2193
-8.77,-1.6281,-2.217,-0.3251,-0.2787,-0.2078
-8.6215,-1.6041,-2.6959,-0.2467,-0.2968,-0.1876
-8.497,-1.5419,-3.1125,-0.1697,-0.3059,-0.1593
-8.588,-1.6592,-3.1651,-0.065,-0.2952,-0.1108
-8.7532,-1.719,-3.2154,-0.0027,-0.2513,-0.0624
-8.9304,-1.8651,-3.201,0.0213,-0.1881,-0.0248
-9.1123,-1.9537,-3.2944,0.0216,-0.1095,0.0131
-9.165,-2.0686,-3.3878,-0.0059,-0.0653,0.0373
-9.1195,-2.2577,-2.7892,-0.0895,-0.0802,0.0416
-8.9687,-2.3224,-2.0782,-0.2049,-0.0813,0.0421
-9.3254,-2.217,-1.5275,-0.2518,-0.0461,0.0242
-9.6271,-2.0303,-0.9864,-0.2555,-0.0075,0.0298
-10.2352,-2.1644,-0.4357,-0.2774,0.029,0.0224
-9.6391,-2.387,0.4932,-0.2979,-0.0522,0.024
-8.406,-2.296,1.0918,-0.3062,0.0008,0.0304
-7.6998,-2.0853,0.9481,-0.3067,0.0855,0.0277
-7.3646,-1.7861,0.5555,-0.2912,0.1268,0.029
-7.3909,-1.5706,0.2227,-0.2569,0.1023,0.0277
-7.4819,-1.3575,-0.1173,-0.2134,0.0592,0.0029
-7.8937,-1.3455,-0.3567,-0.149,0.0248,-0.032
-8.351,-1.4341,-0.6416,-0.0909,0.0131,-0.0642
-8.8011,-1.6903,-1.0894,-0.0224,0.0592,-0.0666
-9.2081,-1.913,-1.324,0.0125,0.1338,-0.0751
-9.2416,-2.1141,-1.0127,-0.0077,0.2214,-0.1191
-9.5409,-2.2146,-0.8068,-0.0309,0.3243,-0.1561
-9.9072,-2.2146,-0.8499,-0.0482,0.3936,-0.1663
-10.2041,-2.1907,-0.9816,-0.0999,0.4527,-0.1567
-10.3094,-2.1883,-0.7638,-0.1759,0.5039,-0.1551
-10.2089,-2.1117,-0.4908,-0.2284,0.6158,-0.1545
-10.1131,-2.0039,-0.4118,-0.239,0.7663,-0.1553
-10.0317,-1.9944,-0.5219,-0.2345,0.8623,-0.1559
-9.572,-2.0207,-0.723,-0.2393,0.8596,-0.1636
-9.1459,-1.9249,-1.0463,-0.2486,0.801,-0.1607
-8.7963,-1.8244,-1.3647,-0.2499,0.7,-0.1423
-8.5425,-1.7885,-1.6712,-0.247,0.5785,-0.1183
-8.2791,-1.7502,-1.9632,-0.235,0.453,-0.0866
-8.0206,-1.8244,-2.0734,-0.2126,0.3467,-0.0522
-7.8745,-1.7933,-2.2721,-0.1817,0.2462,-0.0282
-7.6662,-1.8268,-2.4756,-0.1519,0.1577,-0.0384
-7.8266,-1.8459,-2.5235,-0.113,0.0799,-0.0477
-8.0445,-1.8579,-2.3798,-0.0754,-0.0067,-0.0424
-8.3222,-1.889,-2.2242,-0.0496,-0.0653,-0.0392
-8.8298,-1.9465,-2.1644,-0.0226,-0.0765,-0.0234
-9.0597,-2.0063,-2.0399,-0.0091,-0.0655,-0.016
-9.232,-2.059,-1.8866,0.004,-0.0163,-0.025
-9.2392,-2.0853,-1.8818,0.0165,0.0424,-0.036
-9.2201,-2.0662,-1.6472,0.0085,0.0741,-0.0413
-9.1842,-2.1141,-1.4964,-0.0139,0.1095,-0.0413
-9.2153,-2.0973,-1.4078,-0.0373,0.138,-0.0365
-9.3039,-2.0662,-1.4557,-0.0546,0.1769,-0.032
-9.2775,-2.0039,-1.5012,-0.0624,0.1935,-0.0266
-9.1171,-1.9465,-1.3934,-0.061,0.215,-0.0272
-8.9495,-1.8747,-1.4509,-0.0565,0.2545,-0.0277
-8.9136,-1.8387,-1.4222,-0.04,0.267,-0.0245
-8.8705,-1.8651,-1.5203,-0.0384,0.2574,-0.0195
-8.7221,-1.9178,-1.6089,-0.0424,0.2473,-0.0168
-8.6646,-1.8962,-1.7669,-0.0429,0.2292,-0.016
-8.5665,-1.7885,-1.8699,-0.032,0.211,-0.0152
-8.5018,-1.8028,-1.9776,-0.0093,0.2046,-0.012
-8.5066,-1.8076,-2.1763,0.0184,0.1863,-0.0072
-8.4683,-1.8771,-2.3128,0.0397,0.1468,-0.0021
-8.4443,-1.9154,-2.3822,0.052,0.1047,-0.0013
-8.509,-1.9992,-2.2817,0.0546,0.0709,-0.0043
-8.6766,-1.9896,-2.2242,0.0448,0.0512,-0.0019
-8.8609,-1.9968,-1.9776,0.0242,0.0328,-0.0021
-8.9783,-2.0351,-1.652,0.0008,0.0093,0.0155
-9.019,-1.9992,-1.3048,-0.0165,-0.0021,0.0099
-9.0429,-1.9273,-1.1947,-0.0149,0.0099,-0.0051
-9.2105,-1.913,-1.1133,-0.0048,0.04,-0.0027
-9.2177,-1.9321,-1.0534,-0.0128,0.04,0.0168
-8.983,-1.9585,-0.9194,-0.0354,0.0666,0.0224
-8.9567,-2.0351,-0.9697,-0.0687,0.1015,0.0152
-8.7867,-2.0207,-1.0463,-0.089,0.1199,0.0157
-8.8274,-1.9082,-1.2378,-0.1013,0.138,0.0115
-8.691,-1.8459,-1.4629,-0.0954,0.1319,0.008
-8.7676,-1.8603,-1.7502,-0.0807,0.1247,0.0032
-8.7317,-1.9225,-1.9034,-0.0568,0.1116,0.0003
-8.758,-1.9537,-2.047,-0.0362,0.0954,-0.0077
-8.7819,-2.0111,-2.0877,-0.0205,0.0823,-0.0147
-8.8298,-1.992,-2.2075,-0.0091,0.0674,-0.0218
-8.7843,-1.9704,-2.2218,0.0016,0.0448,-0.0216
-8.691,-1.9585,-2.3487,0.0155,0.0389,-0.0242
-8.7532,-1.9752,-2.3894,0.0248,0.0258,-0.0234
-8.7843,-1.9896,-2.3391,0.0346,0.008,-0.0165
-8.7987,-2.0111,-2.3056,0.0341,-0.0021,-0.0139
-8.8538,-1.9872,-2.2841,0.0245,-0.016,-0.0117
-8.9088,-1.9513,-2.1284,0.0139,-0.0298,-0.0075
-8.9519,-1.8699,-1.889,0.0029,-0.0384,0.0003
-8.9399,-1.9058,-1.6975,-0.0005,-0.0608,0.0011
-8.9543,-1.901,-1.482,0.0024,-0.064,-0.0021
-9.1291,-1.9872,-1.2929,-0.0091,-0.0935,-0.0051
-9.0692,-2.0351,-1.233,-0.0245,-0.1162,-0.0061
-9.1554,-2.0399,-1.1947,-0.036,-0.1063,-0.0147
-9.2249,-2.0399,-1.2953,-0.0416,-0.0887,-0.029
-9.1913,-2.0423,-1.3719,-0.0349,-0.0632,-0.0421
-9.1363,-2.0183,-1.5155,-0.016,-0.0493,-0.044
-9.1243,-2.0423,-1.743,-0.0019,-0.0482,-0.0432
-9.1387,-2.0949,-1.7717,0.0011,-0.0546,-0.0426
-9.1195,-2.0734,-1.5395,-0.0003,-0.0592,-0.0381
-9.0836,-2.0782,-1.1301,0.0157,-0.053,-0.0354
-9.2823,-2.1165,-0.8499,0.0346,-0.016,-0.0525
-9.3541,-2.2529,-0.7542,0.033,0.0285,-0.0759
-9.3422,-2.3463,-0.8045,0.0061,0.0589,-0.0813
-9.2775,-2.2338,-0.8116,-0.0208,0.0408,-0.0762
-9.0956,-2.1165,-1.1277,-0.02,-0.0288,-0.0714
-8.8609,-2.0518,-1.4198,-0.0003,-0.0893,-0.069
-8.7867,-1.968,-1.8651,0.0234,-0.1604,-0.0525
-8.5018,-2.0016,-2.0423,0.0464,-0.1852,-0.0432
-8.7556,-2.1117,-1.8555,0.0605,-0.2084,-0.0501
-8.8992,-2.1931,-1.7765,0.0767,-0.3102,-0.0512
-8.8514,-2.2529,-1.4078,0.0829,-0.408,-0.0562
-9.0429,-2.3679,-0.8906,0.085,-0.4394,-0.0871
-9.3757,-2.5043,-0.7638,0.0871,-0.421,-0.1111
-9.5074,-2.5929,-0.9888,0.0512,-0.3994,-0.1092
-9.4691,-2.5642,-1.3791,-0.0059,-0.3922,-0.0831
-9.3422,-2.4253,-2.138,-0.0472,-0.405,-0.0504
-9.0142,-2.2098,-2.5905,-0.0714,-0.4423,-0.0376
-8.6143,-2.2242,-2.7198,-0.0749,-0.4037,-0.0424
-8.8202,-2.2434,-2.3176,-0.0312,-0.3941,-0.0413
-9.007,-2.2721,-2.2625,-0.0032,-0.4522,-0.0469
-9.2632,-2.4612,-2.0111,-0.025,-0.615,-0.0429
-9.268,-2.8036,-1.5275,-0.077,-0.7,-0.0538
-9.4427,-2.818,-1.0798,-0.0512,-0.7216,-0.0754
-9.4906,-2.6743,-1.2402,0.0285,-0.6627,-0.0432
-10.0293,-2.8036,-1.4413,0.0901,-0.5966,0.0157
-9.8378,-2.9281,-1.5107,0.1218,-0.6246,0.0293
-9.2033,-2.9616,-1.9489,0.1697,-0.5071,0.0562
-8.8346,-2.873,-1.5395,0.2342,-0.4751,0.0434
-7.6279,-2.6983,-1.5227,0.2627,-0.4359,0.0434
-7.4077,-2.4445,-2.5187,0.3293,-0.4149,0.0719
-7.4148,-2.1979,-3.1819,0.4026,-0.4684,0.0805
-7.3478,-1.8148,-3.3088,0.4858,-0.5947,0.0847
-7.2161,-1.482,-4.1779,0.6038,-0.5982,0.0991
-7.6112,-1.2043,-4.7094,0.7101,-0.6022,0.1159
-6.9001,-0.9409,-4.5179,0.8207,-0.6099,0.1548
-7.1658,-0.9122,-4.6424,0.87,-0.5649,0.1996
-7.8697,-0.9194,-4.5274,0.9545,-0.4607,0.1988
-8.1187,-1.154,-4.1587,1.0776,-0.4306,0.2798
-7.8266,-0.9529,-3.462,1.1095,-0.352,0.3291
-8.1139,-1.0558,-2.8563,1.1309,-0.247,0.3373
-8.8777,-1.2665,-2.399,1.1799,-0.0866,0.3832
-9.3925,-1.4748,-1.7478,1.2279,0.0903,0.421
-9.4499,-1.6472,-1.1564,1.181,0.239,0.4008
-9.2129,-1.6927,-1.154,1.096,0.3555,0.3738
-8.983,-1.664,-1.0654,0.9939,0.4445,0.3738
-8.8298,-1.5945,-1.0726,0.9244,0.5372,0.3765
-8.7317,-1.4006,-1.0343,0.9086,0.5638,0.3683
-8.6981,-1.3575,-0.8571,0.8609,0.538,0.3629
-8.5976,-1.3982,-1.0032,0.8311,0.4791,0.3387
-8.6143,-1.494,-0.8356,0.8154,0.4431,0.3336
-8.7676,-1.4078,-0.5507,0.7733,0.381,0.3235
-8.9759,-1.4006,-0.5602,0.749,0.3301,0.3256
-9.2823,-1.3455,-0.4717,0.7186,0.3038,0.3104
-9.2392,-1.4413,-0.2442,0.6869,0.2643,0.3054
-9.1028,-1.482,-0.3328,0.6387,0.2292,0.2995
-9.0285,-1.3838,-0.4525,0.5633,0.1681,0.2827
-9.1075,-1.2019,-0.5171,0.5002,0.1356,0.2771
-9.3158,-1.0487,-0.6728,0.4549,0.1175,0.2734
-9.6055,-0.9768,-0.7446,0.4056,0.1271,0.2649
-9.6127,-0.9146,-0.6297,0.3461,0.114,0.2553
-9.1291,-1.1013,-0.1197,0.2872,0.0245,0.2446
-8.6215,-1.324,0.4884,0.2292,-0.0909,0.2241
-8.8585,-1.5658,0.7781,0.1799,-0.1865,0.1903
-9.1961,-1.6903,0.9936,0.1295,-0.2574,0.1537
-9.3853,-1.6688,0.9266,0.0895,-0.2726,0.1085
-9.3805,-1.5275,0.6943,0.0719,-0.2633,0.056
-9.1937,-1.4389,0.2298,0.0663,-0.2374,0.0189
-8.9854,-1.3575,-0.1532,0.0711,-0.1919,-0.0029
-8.916,-1.3838,-0.4429,0.0717,-0.1135,-0.0133
-9.0022,-1.3815,-0.5243,0.0608,-0.012,-0.0128
-9.0836,-1.4437,-0.5243,0.052,0.0997,-0.0061
-9.232,-1.5036,-0.3065,0.0304,0.1945,0.0016
-9.3302,-1.6089,-0.0742,0.0048,0.2753,0.0029
-9.4188,-1.6903,0.2083,-0.0365,0.3272,-0.0109
-9.4116,-1.7334,0.4118,-0.0887,0.3579,-0.0314
-9.3015,-1.7334,0.2873,-0.1468,0.3523,-0.0613
-9.2416,-1.6041,0.1628,-0.2014,0.3014,-0.0906
-9.0836,-1.4892,-0.1891,-0.2555,0.2313,-0.1218
-9.0046,-1.3575,-0.5674,-0.3006,0.1404,-0.1476
-8.7604,-1.2833,-0.8332,-0.3296,0.0418,-0.1705
-8.4348,-1.1756,-1.0463,-0.3424,-0.0663,-0.1759
-8.442,-1.1803,-1.2713,-0.3485,-0.1905,-0.1681
-8.4874,-1.3695,-1.4796,-0.4061,-0.3667,-0.1601
-8.7604,-1.7238,-1.0606,-0.5137,-0.5524,-0.1551
-8.8729,-1.9249,-0.2346,-0.5846,-0.6624,-0.1657
-9.1099,-2.15,0.4381,-0.5838,-0.6864,-0.1817
-9.2727,-2.2673,0.9002,-0.5764,-0.6664,-0.211
-9.268,-2.2865,0.8643,-0.5806,-0.6233,-0.2438
-9.3278,-2.1859,0.6488,-0.5604,-0.5545,-0.2593
-9.3613,-2.0542,0.2921,-0.5273,-0.4487,-0.2611
-9.3805,-1.8531,-0.1508,-0.4802,-0.2928,-0.239
-9.3829,-1.7286,-0.4836,-0.4295,-0.1167,-0.2182
-9.2823,-1.6161,-0.929,-0.3864,0.0474,-0.1961
-8.9926,-1.5419,-1.3216,-0.3509,0.1716,-0.1756
-8.9447,-1.561,-1.6281,-0.3251,0.2497,-0.1474
-9.0118,-1.5131,-1.9944,-0.3064,0.2817,-0.1138
-9.1339,-1.6376,-2.3559,-0.3102,0.299,-0.0815
-9.2153,-1.7406,-2.2865,-0.3179,0.3168,-0.052
-9.3278,-1.7047,-2.296,-0.3219,0.3349,-0.0314
-9.3206,-1.6664,-2.3703,-0.3126,0.3427,-0.0256
-9.2656,-1.7214,-2.296,-0.2867,0.3475,-0.0115
-9.3446,-1.743,-2.5019,-0.2723,0.3408,0.0101
-9.3494,-1.992,-2.3032,-0.2681,0.3136,0.0061
-9.1937,-2.0662,-2.1165,-0.3091,0.2888,-0.0016
-9.1243,-2.0853,-1.8914,-0.3368,0.2817,-0.0093
-9.3541,-2.1213,-1.8411,-0.3693,0.2531,-0.0152
-9.6558,-2.3511,-1.6712,-0.4341,0.1053,-0.0474
-8.9974,-2.569,-0.5531,-0.5268,-0.0941,-0.0895
-8.2935,-2.411,0.5004,-0.5625,-0.1607,-0.114
-8.0709,-2.2434,0.972,-0.5726,-0.1764,-0.1319
-8.2576,-1.9489,0.8619,-0.5244,-0.2356,-0.1423
-8.2169,-1.8842,0.8547,-0.4788,-0.3152,-0.1282
-8.3318,-1.81,0.7039,-0.4117,-0.3224,-0.1455
-8.3462,-1.743,0.3974,-0.3456,-0.2854,-0.1378
-8.5258,-1.6688,-0.2705,-0.2745,-0.1889,-0.1383
-8.4851,-1.5921,-1.2426,-0.1761,-0.118,-0.1226
-8.5329,-1.6951,-1.6568,-0.0845,-0.0456,-0.0951
-8.6862,-1.9848,-1.8723,-0.0027,-0.0069,-0.0965
-8.6862,-2.2386,-1.9609,0.0405,0.0381,-0.1164
-8.8107,-2.3822,-2.0303,0.0349,0.1061,-0.1236
-9.074,-2.4804,-2.2051,0.0035,0.1825,-0.1071
-9.3805,-2.4876,-2.4493,-0.0322,0.218,-0.0845
-9.5074,-2.5115,-2.3343,-0.0743,0.2254,-0.081
-9.5696,-2.4038,-2.0758,-0.1223,0.267,-0.0818
-9.4547,-2.2913,-2.0973,-0.1498,0.3531,-0.0879
-9.7851,-2.2434,-2.0758,-0.1721,0.4716,-0.0986
-10.1562,-2.2865,-1.7741,-0.2105,0.4338,-0.0959
-9.9311,-2.2266,-1.2617,-0.275,0.3688,-0.0943
-9.8019,-2.0758,-1.0056,-0.3054,0.3962,-0.0975
-9.912,-1.8986,-0.9673,-0.2856,0.4167,-0.0981
-9.7971,-1.9273,-0.9768,-0.2715,0.4234,-0.0679
-9.5481,-1.9585,-0.9457,-0.2745,0.4338,-0.0234
-9.2488,-1.9896,-1.0415,-0.2795,0.433,0.0117
-9.0525,-1.8866,-1.2426,-0.2798,0.4167,0.0
-8.8681,-1.7789,-1.3408,-0.2766,0.3581,-0.0085
-8.5784,-1.81,-1.2977,-0.2547,0.3099,0.0024
-8.2983,-1.7669,-1.482,-0.1958,0.2888,0.0163
-8.1163,-1.7693,-1.8483,-0.1239,0.2851,0.045
-7.9631,-1.8938,-1.9489,-0.0632,0.2473,0.0791
-7.9104,-1.9944,-1.9561,-0.0155,0.2006,0.1077
-8.0637,-1.9776,-1.8268,0.0152,0.1575,0.1348
-8.26,-1.9752,-1.81,0.0032,0.1023,0.1431
-8.5784,-1.9824,-1.6975,-0.0248,0.0831,0.1252
-8.8633,-1.9728,-1.6472,-0.052,0.0743,0.1114
-8.9902,-1.9417,-1.6065,-0.0733,0.0807,0.1156
-9.086,-1.9082,-1.3647,-0.0791,0.113,0.1119
-9.2177,-1.9465,-1.1756,-0.0831,0.17,0.1071
-9.493,-1.8675,-0.972,-0.0938,0.2148,0.0877
-9.6247,-1.8483,-0.8643,-0.1247,0.235,0.053
-9.4595,-1.8459,-0.917,-0.1524,0.2617,0.0176
-9.2536,-1.8435,-1.0558,-0.15,0.3184,0.0091
-9.0381,-1.8148,-1.3144,-0.138,0.3605,0.0117
-8.8394,-1.8148,-1.5227,-0.1338,0.3922,0.0144
-8.734,-1.8675,-1.6879,-0.1276,0.408,0.0157
-8.6191,-1.8364,-1.9106,-0.1164,0.4088,0.0123
-8.5042,-1.8004,-2.0423,-0.1029,0.404,0.0045
-8.4036,-1.8507,-2.2601,-0.0845,0.3829,0.0083
-8.3318,-1.7861,-2.3463,-0.0674,0.3395,0.0125
-8.3629,-1.8387,-2.4732,-0.052,0.2777,0.0165
-8.4036,-1.8986,-2.4972,-0.0357,0.1799,0.0232
-8.442,-1.8842,-2.4157,-0.0147,0.0965,0.008
-8.4611,-1.8986,-2.2338,-0.004,0.0216,0.0056
-8.5305,-1.9154,-2.1739,0.0157,-0.0165,0.0237
-8.7891,-1.9513,-2.1811,0.0288,-0.0245,0.0408
-8.9519,-1.8651,-2.0973,0.0136,-0.036,0.0461
-9.0333,-1.8723,-1.8268,-0.033,-0.0442,0.0349
-9.1602,-1.8244,-1.5514,-0.0634,-0.0309,0.0226
-9.2368,-1.8364,-1.3982,-0.0754,0.012,0.0139
-9.4427,-1.8052,-1.3791,-0.0773,0.0658,0.0088
-9.5026,-1.8004,-1.5275,-0.0871,0.1172,0.0192
-9.3278,-1.798,-1.8316,-0.0906,0.1772,0.0253
-9.1243,-1.7693,-2.0973,-0.0757,0.2158,0.025
-8.8011,-1.8004,-2.2194,-0.0549,0.2278,0.0221
-8.6503,-1.8028,-2.2649,-0.0389,0.2092,0.0165
-8.6742,-1.8411,-2.296,-0.0338,0.1729,0.016
-8.6933,-1.9034,-2.3511,-0.0264,0.1266,0.0144
-8.6383,-1.9704,-2.5379,-0.0218,0.0823,0.0157
-8.6886,-1.9082,-2.5762,-0.0157,0.0461,0.0144
-8.758,-1.8699,-2.478,-0.0061,0.0123,0.0115
-8.7891,-1.8364,-2.5786,0.0027,-0.0181,0.0115
-8.7939,-1.8507,-2.4756,0.0027,-0.0541,0.0139
-8.9064,-1.8507,-2.3343,0.0032,-0.0677,0.0099
-8.9902,-1.8866,-2.3104,0.0027,-0.0682,0.0051
-9.074,-1.8052,-2.296,0.0019,-0.0554,0.0056
-9.2751,-1.8052,-2.1835,-0.004,-0.037,0.0083
-9.3206,-1.7597,-2.15,-0.0083,0.0027,0.0181
-9.517,-1.7095,-1.834,-0.0088,0.0546,0.0192
-9.5074,-1.6712,-1.7933,-0.0069,0.0807,0.0144
-9.3518,-1.6879,-1.8507,0.0096,0.1159,0.0107
-9.2895,-1.7741,-1.834,0.0189,0.1604,0.0115
-9.0908,-1.8292,-1.8459,0.0203,0.1716,0.0128
-8.7891,-1.8076,-1.9728,0.0189,0.1919,0.0104
-8.825,-1.8196,-2.0901,0.0157,0.1791,0.0104
-8.5928,-1.8076,-2.0877,0.0232,0.1383,0.012
-8.4611,-1.8052,-2.2075,0.0349,0.1047,0.0088
-8.5473,-1.7741,-2.2218,0.0421,0.0533,0.0056
-8.5042,-1.8459,-2.2601,0.0498,-0.0093,0.0109
-8.5976,-1.8411,-2.3463,0.0522,-0.0666,0.0139
-8.691,-1.8507,-2.3774,0.0501,-0.1156,0.0069
-8.8298,-1.8172,-2.3367,0.0538,-0.1548,0.0035
-8.9304,-1.8507,-2.2553,0.0546,-0.1793,0.0056
-9.0453,-1.7933,-2.2458,0.0522,-0.1895,0.0099
-9.0357,-1.8076,-2.2697,0.0512,-0.1868,0.0125
-9.0597,-1.7837,-2.2386,0.0485,-0.1636,0.0144
-9.0692,-1.7645,-2.0877,0.0453,-0.1423,0.0171
-9.0094,-1.8052,-2.0446,0.0426,-0.113,0.0184
-9.0788,-1.8459,-2.0159,0.0394,-0.0831,0.0101
-9.1435,-1.8675,-2.0375,0.0317,-0.0666,0.008
-9.177,-1.8459,-2.047,0.0285,-0.0506,0.0072
-9.177,-1.8316,-2.1668,0.0272,-0.0338,0.0016
-9.1411,-1.81,-2.1476,0.0285,-0.0171,-0.0072
-9.0836,-1.8699,-2.0111,0.0352,-0.0077,-0.0123
-9.1004,-1.8818,-1.9058,0.04,-0.025,-0.0208
-8.9759,-1.9178,-1.9609,0.0378,-0.0312,-0.0226
-9.0166,-1.9585,-2.0039,0.0277,-0.0562,-0.0245
-8.8466,-1.9106,-1.9082,0.0211,-0.0735,-0.0226
-8.7508,-1.8531,-1.81,0.0211,-0.0794,-0.0203
-8.6335,-1.7741,-1.7047,0.0211,-0.0709,-0.0184
-8.7724,-1.6999,-1.6305,0.0402,-0.0693,-0.0168
-8.8131,-1.7119,-1.6783,0.0536,-0.085,-0.0099
-8.9376,-1.7645,-1.7597,0.057,-0.1207,-0.0091
-8.7293,-1.81,-1.549,0.0618,-0.1535,-0.0069
-8.8657,-1.8196,-1.2522,0.0823,-0.1567,-0.0117
-9.019,-1.8459,-1.0151,0.0949,-0.1865,-0.0128
-9.1315,-2.0087,-1.008,0.0783,-0.1951,-0.0069
-9.1913,-2.1117,-0.8021,0.064,-0.1945,0.0019
-9.3685,-2.1691,-0.656,0.0592,-0.1905,0.0085
-9.4236,-2.1165,-0.4357,0.0456,-0.2241,0.0037
-9.5217,-2.0853,-0.2298,0.0312,-0.2505,-0.0115
-9.5912,-2.1356,-0.1006,0.0357,-0.2286,-0.0368
-9.6438,-2.2194,0.0263,0.0378,-0.1903,-0.0621
-9.833,-2.2769,-0.067,0.0277,-0.1727,-0.0711
-9.9551,-2.3104,-0.3519,-0.0059,-0.2483,-0.0602
-9.8138,-2.3128,-0.6871,-0.0589,-0.3691,-0.0525
-9.3996,-2.3439,-0.6823,-0.0863,-0.393,-0.0674
-9.2129,-2.2984,-0.2274,-0.0445,-0.3651,-0.1231
-9.3565,-2.2721,0.3974,-0.0027,-0.3824,-0.1791
-9.2416,-2.5833,0.9792,-0.0059,-0.4823,-0.2324
-9.268,-2.9329,0.9912,-0.0418,-0.5084,-0.2547
-9.1889,-3.225,0.6608,-0.0949,-0.4663,-0.2625
-10.2185,-3.383,0.1221,-0.1458,-0.405,-0.2673
-10.2424,-3.3782,-0.644,-0.2582,-0.6057,-0.2414
-9.3446,-3.1771,-1.245,-0.3792,-0.6238,-0.2289
-8.8657,-2.9712,-2.1356,-0.4748,-0.4983,-0.2843
-8.4348,-3.0718,-3.3303,-0.5196,-0.5028,-0.3283
-7.3119,-2.9784,-4.3096,-0.4389,-0.5772,-0.3214
-6.8738,-2.8084,-4.7621,-0.1708,-0.6046,-0.2691
-7.1754,-2.4828,-4.6232,0.1804,-0.7538,-0.1815
-7.4196,-2.4205,-4.7956,0.4085,-0.8447,-0.0989
-7.762,-2.2482,-5.7317,0.5239,-0.8066,-0.0525
-7.2664,-1.8004,-6.2968,0.5769,-0.7232,0.0011
-6.9432,-1.2905,-6.4883,0.6507,-0.5137,0.0794
-7.3598,-0.7374,-6.529,0.7344,-0.3563,0.1796
-7.7596,-0.6009,-6.1627,0.8308,-0.2713,0.2675
-8.2241,-0.4357,-5.4708,0.9625,-0.0826,0.3379
-8.7269,-0.3831,-4.9344,1.0424,0.0282,0.3909
-8.7843,-0.6009,-4.4676,1.064,0.1119,0.4423
-8.7412,-0.972,-3.4285,1.1215,0.0426,0.462
-8.0493,-1.4413,-2.2817,1.157,-0.121,0.4948
-8.0565,-1.5586,-1.2905,1.17,-0.2777,0.5079
-9.0692,-1.9178,-0.7207,1.1032,-0.5393,0.4226
-9.4858,-1.9752,-0.5507,0.9774,-0.7285,0.3339
-9.8665,-1.992,-0.6871,0.8788,-0.8937,0.2425
-9.6869,-1.8842,-1.2594,0.7826,-0.9974,0.1516
-9.2656,-1.5203,-1.3599,0.7506,-1.0696,0.0957
-8.6383,-1.2953,-1.7813,0.7698,-1.0403,0.0778
-8.2408,-1.075,-2.1452,0.7885,-0.9414,0.0751
-7.9224,-0.8882,-2.2793,0.8018,-0.7781,0.1298
-7.908,-0.8236,-2.4086,0.8045,-0.5564,0.2126
-7.9416,-0.8835,-1.8483,0.8383,-0.3086,0.3006
-8.1762,-1.1349,-1.336,0.8327,-0.0381,0.3805
-8.1523,-1.233,-0.8523,0.777,0.158,0.4351
-8.2121,-1.3168,-0.3304,0.7248,0.3248,0.4732
-8.4994,-1.336,0.0766,0.6664,0.3965,0.4858
-8.7771,-1.2881,0.3304,0.6131,0.4303,0.4714
-9.3637,-1.2306,0.3783,0.562,0.4026,0.425
-9.8067,-1.1995,0.2825,0.5113,0.3288,0.3584
-10.0413,-1.2091,0.1437,0.4604,0.2265,0.2894
-10.343,-1.2594,0.0239,0.3957,0.1212,0.2273
-10.4363,-1.2665,0.0048,0.3272,0.0272,0.1801
-10.4914,-1.1995,0.067,0.2737,-0.0413,0.1354
-10.3573,-1.3455,0.0072,0.2297,-0.0826,0.0975
-10.2065,-1.3144,-0.0838,0.1799,-0.1026,0.0671
-9.7827,-1.3479,-0.146,0.149,-0.1218,0.0498
-9.1913,-1.4916,-0.0335,0.1186,-0.1474,0.0456
-8.7939,-1.5826,0.237,0.0914,-0.1916,0.0424
-8.7317,-1.5706,0.2945,0.0663,-0.2348,0.0386
-8.8346,-1.5036,0.3328,0.0493,-0.251,0.0293
-8.995,-1.403,0.407,0.0413,-0.226,0.0192
-9.0597,-1.494,0.3472,0.0421,-0.2057,0.0061
-8.5473,-1.6065,0.5674,0.0349,-0.2308,-0.0048
-8.4204,-1.7286,0.7302,0.0141,-0.2574,-0.0125
-8.6191,-1.7119,0.668,-0.0053,-0.2611,-0.0269
