ax,ay,az,gx,gy,gz
-8.6024,-1.7645,-3.723,-0.0147,0.4309,0.0197
-8.4491,-1.7933,-4.0007,-0.0147,0.4335,0.0226
-8.2768,-1.7909,-4.1324,-0.0064,0.4279,0.0296
-8.1307,-1.81,-4.2689,-0.0056,0.4016,0.0386
-8.1834,-1.8076,-4.1348,-0.0141,0.3456,0.0389
-8.2313,-1.8411,-4.0318,-0.0189,0.2769,0.0301
-8.4276,-1.8004,-3.9361,-0.0211,0.2286,0.0163
-8.6933,-1.7717,-3.8786,-0.0144,0.219,0.0152
-8.7891,-1.7621,-4.0223,-0.0125,0.2241,0.0208
-8.7867,-1.7909,-4.1755,-0.0061,0.2382,0.0258
-8.6,-1.7406,-4.2306,-0.0035,0.2529,0.0218
-8.418,-1.7095,-3.9983,-0.0091,0.255,0.0027
-8.3629,-1.6855,-3.9959,-0.004,0.2166,-0.0067
-8.351,-1.652,-4.0079,0.0048,0.1719,-0.012
-8.4827,-1.652,-3.9792,0.0144,0.1338,-0.0221
-8.5425,-1.6592,-3.9816,0.0221,0.1095,-0.0306
-8.576,-1.7286,-4.0366,0.0301,0.1063,-0.0285
-8.6886,-1.743,-4.0462,0.0269,0.1146,-0.0312
-8.6766,-1.7047,-3.9217,0.0176,0.1314,-0.0408
-8.7628,-1.731,-3.9097,0.008,0.1583,-0.0434
-8.7987,-1.7765,-3.8834,-0.0075,0.1993,-0.0501
-8.7819,-1.7262,-3.8595,-0.0024,0.2697,-0.0509
-8.8681,-1.8675,-3.7373,0.0136,0.3413,-0.0453
-8.8921,-1.8866,-3.6344,0.0309,0.4143,-0.0504
-8.9759,-1.889,-3.8307,0.045,0.4932,-0.0552
-8.9423,-1.9752,-4.0414,0.0442,0.5486,-0.0663
-8.9232,-1.9561,-4.3766,0.0264,0.5697,-0.0842
-8.576,-1.9944,-4.7022,-0.0021,0.5119,-0.0954
-8.0565,-2.0159,-4.9967,-0.0208,0.4463,-0.093
-7.9152,-2.0327,-5.2433,-0.0269,0.3667,-0.0933
-7.932,-1.9154,-5.4181,-0.0314,0.2657,-0.0877
-8.011,-1.7933,-5.3846,-0.0349,0.1804,-0.0949
-8.2959,-1.6855,-4.9321,-0.0184,0.1252,-0.1066
-8.5904,-1.6448,-4.6926,0.0179,0.1042,-0.1159
-8.6742,-1.7214,-4.4939,0.0677,0.1426,-0.0975
-8.7795,-1.8004,-4.4796,0.1204,0.2454,-0.0813
-8.8825,-1.8507,-4.4173,0.1452,0.392,-0.0754
-8.9687,-1.8387,-4.2545,0.1399,0.5574,-0.0634
-9.0812,-1.822,-4.2282,0.1116,0.7416,-0.0517
-9.2656,-1.798,-4.2353,0.061,0.9558,-0.037
-9.4763,-1.81,-4.3551,0.0301,1.2015,-0.0245
-9.5098,-1.7526,-4.4843,0.0346,1.4818,-0.008
-9.4044,-1.652,-4.6352,0.048,1.7725,0.0008
-9.3494,-1.6328,-4.8267,0.064,2.0494,0.0083
-9.1722,-1.6281,-5.0039,0.0903,2.3046,0.0048
-9.007,-1.6544,-5.1763,0.0967,2.525,0.0101
-8.4563,-1.7645,-5.2505,0.0818,2.6641,0.0107
-7.7668,-1.9082,-5.1739,0.0695,2.7981,0.0048
-7.513,-1.9058,-5.3463,0.0637,2.9076,0.0005
-7.5441,-1.9034,-5.3893,0.0394,2.9681,0.0107
-7.6207,-1.5874,-5.1451,-0.053,3.0134,-0.0005
-8.0014,-1.9369,-4.7046,-0.1705,3.1192,0.0085
-8.4084,-1.8459,-4.7094,-0.1772,3.237,0.0344
-8.6167,-1.834,-4.8626,-0.1436,3.4419,0.1021
-8.6646,-1.6328,-5.2864,-0.0927,3.6537,0.0416
-8.1834,-1.5969,-5.6551,-0.0608,3.9767,0.0045
-7.9104,-1.5897,-5.7868,-0.0234,4.3186,0.0045
-7.6447,-1.6281,-5.6958,0.0157,4.6314,0.0101
-7.422,-1.6568,-5.7054,0.0352,4.9269,0.008
-7.5058,-1.8842,-5.7221,0.0597,5.2762,-0.0051
-7.0677,-1.9058,-6.3686,0.0661,5.6218,-0.0037
-6.8809,-1.9369,-6.687,-0.0064,6.0207,-0.0472
-6.4811,-2.1021,-6.9911,-0.065,6.4316,-0.0442
-5.9065,-1.901,-7.2784,-0.1047,6.7815,-0.0314
-5.2577,-1.9345,-6.9791,-0.1623,7.0994,-0.048
-4.8195,-1.968,-6.8833,-0.1572,7.3317,-0.0288
-4.2904,-1.719,-7.331,-0.146,7.4873,-0.0141
-3.7828,-1.5802,-8.023,-0.1969,7.5625,-0.0341
-3.0119,-1.5419,-8.0565,-0.2902,7.519,-0.0962
-2.2529,-1.7047,-7.5729,-0.3531,7.4023,-0.1175
-1.9824,-1.7837,-8.0421,-0.3155,7.2238,-0.0605
-2.0614,-1.7095,-8.4036,-0.2654,6.9864,0.032
-2.3296,-1.2785,-8.9471,-0.2606,6.6605,0.0528
-2.2984,-0.8859,-10.1754,-0.3459,6.293,0.0163
-2.5522,-0.4046,-11.7986,-0.4205,6.082,0.0264
-1.8675,-0.7326,-11.7196,-0.473,5.8339,0.1236
-0.8404,-0.984,-12.1171,-0.3067,5.883,0.0618
-0.6704,-1.2426,-13.034,-0.1298,5.9794,0.0117
-0.2993,-2.0997,-11.5496,-0.0293,5.8896,0.0237
0.1844,-3.3016,-8.6718,0.1487,5.6796,0.0157
-0.4597,-4.4197,-6.7038,0.3624,5.2725,-0.0831
-0.6823,-3.7373,-7.8913,0.3557,4.8779,-0.0701
-1.3815,-1.7549,-10.6087,-0.1974,4.7308,0.069
-4.3191,-1.6999,-11.303,-0.6323,4.8946,0.1932
-5.5474,-1.7334,-9.1866,-0.5002,5.2413,0.1753
-2.4253,-1.1205,-7.9895,-0.3136,5.5262,0.0887
0.9098,-0.9098,-8.904,-0.3651,5.6623,-0.0067
1.901,-0.8045,-9.1842,-0.3685,5.5342,-0.0466
1.9776,-1.0702,-8.7771,-0.3064,5.1558,-0.049
2.5833,-1.2617,-8.4994,-0.1737,4.7318,-0.0831
3.1843,-1.3479,-8.2241,-0.1172,4.3407,-0.1386
3.4884,-1.4892,-8.3366,-0.1879,3.9439,-0.1857
3.6488,-1.6376,-8.6838,-0.2864,3.5304,-0.1823
3.644,-1.5419,-9.0597,-0.3349,3.1477,-0.1889
4.0055,-1.47,-8.8633,-0.3683,2.7518,-0.1511
4.5274,-1.4365,-8.5569,-0.3869,2.3377,-0.1482
4.8698,-1.47,-8.4204,-0.401,1.9183,-0.125
4.8626,-1.3144,-8.6838,-0.3621,1.4933,-0.0997
4.5897,-1.0391,-8.7388,-0.3272,1.149,-0.056
4.1396,-1.0271,-8.7173,-0.3533,0.9257,-0.02
3.8762,-0.8691,-8.8585,-0.3792,0.7192,-0.0152
3.5099,-0.6129,-9.0716,-0.3714,0.6432,-0.0069
3.1891,-0.4429,-9.323,-0.3592,0.5822,0.0192
2.9688,-0.2011,-9.6247,-0.3312,0.5457,0.0272
2.976,-0.249,-9.9623,-0.308,0.5135,0.0218
3.1699,-0.2466,-10.1682,-0.2601,0.4746,-0.0155
3.3423,-0.1939,-10.3406,-0.1958,0.4042,-0.0402
3.5913,-0.2274,-10.3549,-0.1359,0.3064,-0.0386
3.7613,-0.3639,-10.3765,-0.0885,0.2241,-0.0357
3.948,-0.4525,-10.4124,-0.0504,0.1468,-0.0456
4.0318,-0.4693,-10.2975,-0.0072,0.0549,-0.0466
4.2018,-0.6177,-10.1514,0.0221,-0.0541,-0.0344
4.2377,-0.7566,-10.0604,0.044,-0.1711,-0.0408
4.1324,-0.8811,-10.0461,0.0586,-0.3224,-0.0536
3.8499,-0.9026,-9.9599,0.0624,-0.4706,-0.0458
3.6631,-1.0199,-9.9168,0.045,-0.5955,-0.0301
3.4165,-0.9888,-9.8617,0.028,-0.6688,-0.0354
3.0981,-0.9337,-9.8904,0.0232,-0.6845,-0.0349
2.8491,-0.893,-9.9695,0.0131,-0.6787,-0.0301
2.7461,-0.8356,-9.9647,0.0125,-0.6395,-0.0322
2.6743,-0.8236,-10.0748,0.0187,-0.5886,-0.0408
2.6695,-0.8068,-10.1203,0.0208,-0.5476,-0.048
2.7366,-0.8619,-10.0341,0.0245,-0.5079,-0.0568
2.7533,-0.9409,-10.0509,0.0336,-0.4636,-0.0586
2.7677,-0.9625,-10.1347,0.0346,-0.4309,-0.0576
2.8323,-0.9601,-10.0844,0.0341,-0.4077,-0.0578
2.8563,-1.0271,-10.2256,0.0274,-0.3997,-0.0565
2.9042,-1.0894,-10.2663,0.0195,-0.4061,-0.0565
2.9449,-1.0846,-10.3406,0.0128,-0.4271,-0.0562
2.9305,-1.0894,-10.3813,0.0019,-0.47,-0.0557
2.897,-1.0008,-10.4579,-0.0088,-0.5284,-0.0581
2.8252,-0.984,-10.4267,-0.0173,-0.5971,-0.0605
2.7677,-0.9146,-10.4387,-0.0224,-0.6632,-0.0655
2.6432,-0.8835,-10.4579,-0.024,-0.7091,-0.0661
2.4972,-0.8571,-10.4244,-0.0216,-0.7445,-0.0725
2.4397,-0.8236,-10.4148,-0.0179,-0.761,-0.0719
2.4421,-0.8452,-10.2927,-0.0163,-0.7658,-0.0717
2.3822,-0.8619,-10.1706,-0.0064,-0.7552,-0.0759
2.2889,-0.8499,-10.1083,-0.012,-0.7557,-0.0842
2.3942,-0.8763,-10.0317,-0.0245,-0.7773,-0.0869
2.4493,-0.8715,-9.9647,-0.0344,-0.7922,-0.0831
2.49,-0.8811,-9.8785,-0.0469,-0.821,-0.0879
2.4565,-0.8811,-9.9503,-0.0552,-0.8671,-0.089
2.3176,-0.8763,-10.0006,-0.0488,-0.9204,-0.0733
2.1955,-0.8811,-10.0245,-0.0373,-0.9649,-0.06
1.9585,-0.9457,-10.1706,-0.0322,-0.9896,-0.0514
1.8794,-0.9313,-10.2352,-0.036,-1.011,-0.0509
1.9585,-1.063,-10.2328,-0.0354,-1.0152,-0.044
1.9345,-1.0918,-10.4291,-0.0376,-1.004,-0.0408
1.834,-1.0654,-10.4675,-0.037,-1.0054,-0.0234
1.7597,-1.0511,-10.5058,-0.0386,-1.0421,-0.0072
1.9273,-1.0798,-10.489,-0.0477,-1.109,0.0008
2.1117,-1.1947,-10.5058,-0.0581,-1.2105,0.0027
2.3583,-1.1779,-10.422,-0.0709,-1.3462,0.0157
2.4086,-1.1588,-10.422,-0.0834,-1.5399,0.0205
2.5642,-1.1157,-10.4267,-0.1015,-1.7672,0.0171
2.4876,-1.1205,-10.5058,-0.1018,-1.9782,0.0266
2.2003,-1.0582,-10.3142,-0.0829,-2.1818,0.0397
1.8052,-0.9457,-10.161,-0.0533,-2.3827,0.0522
1.4868,-0.8787,-10.3166,-0.0437,-2.5674,0.049
1.1851,-0.7997,-10.3645,-0.0432,-2.7576,0.0197
0.9792,-0.7901,-10.3118,-0.0544,-2.9377,0.036
0.8906,-0.838,-10.2927,-0.048,-3.1221,0.0466
0.7039,-0.7973,-10.343,-0.0368,-3.262,0.0408
0.5004,-0.7422,-10.1347,-0.0155,-3.3537,0.0341
0.146,-0.6584,-10.0556,0.0051,-3.4118,0.0466
-0.2394,-0.6273,-9.9623,0.0195,-3.4099,0.0594
-0.5435,-0.6704,-9.8521,0.0442,-3.3633,0.0693
-0.7494,-0.7781,-9.6486,0.0802,-3.2873,0.0754
-0.6345,-0.8284,-9.5122,0.089,-3.1483,0.0743
-0.8188,-0.9385,-9.4092,0.077,-2.9575,0.0677
-1.0391,-0.9864,-9.5409,0.0759,-2.8154,0.0727
-1.1468,-1.0199,-9.6462,0.0754,-2.695,0.1005
-1.2402,-1.1349,-9.6438,0.0743,-2.585,0.1188
-1.3815,-1.1277,-9.7875,0.0909,-2.4653,0.1111
-1.4246,-1.2019,-9.7971,0.0634,-2.3782,0.1308
-1.8699,-1.142,-9.9144,0.0221,-2.2505,0.1146
-2.0351,-1.0271,-10.0461,-0.0035,-2.193,0.0882
-2.1955,-1.0032,-9.9982,-0.0344,-2.0709,0.1002
-2.2122,-1.0008,-9.8114,-0.0456,-1.9348,0.0927
-2.3655,-0.9122,-9.9623,-0.0298,-1.8119,0.0807
-2.1931,-0.8452,-10.0461,-0.0256,-1.7472,0.0621
-2.1739,-0.8715,-10.1849,-0.0171,-1.6481,0.0536
-2.1141,-0.7733,-10.0461,-0.0053,-1.5852,0.0432
-2.2218,-0.8356,-9.9431,-0.0274,-1.5863,0.0338
-1.834,-0.9266,-9.9144,-0.04,-1.6425,0.0147
-1.8603,-0.8691,-9.9168,-0.029,-1.6547,-0.0104
-1.8387,-0.8236,-9.8928,-0.0104,-1.6691,-0.0224
-2.0159,-0.8859,-9.7229,0.0093,-1.6915,-0.0107
-2.0662,-0.9218,-9.5146,0.0413,-1.7357,-0.0027
-2.0638,-1.0056,-9.56,0.0725,-1.7565,0.0085
-2.3056,-0.9816,-9.5744,0.0759,-1.7992,0.0128
-2.4732,-1.0104,-9.5696,0.0389,-1.8032,0.0035
-2.6312,-0.9888,-9.6055,0.028,-1.7968,0.0088
-2.8371,-0.9194,-9.8713,0.0362,-1.7952,0.0282
-3.0191,-0.9457,-9.8928,0.0434,-1.7789,0.0357
-3.2465,-0.9098,-9.56,0.0677,-1.7211,0.037
-3.2154,-0.9625,-9.3374,0.089,-1.6798,0.0312
-3.3255,-0.8595,-9.2632,0.1271,-1.6462,0.0325
-3.2681,-0.838,-9.4906,0.1085,-1.6526,0.0163
-3.371,-1.0104,-9.5577,0.0719,-1.6188,0.0179
-3.6655,-1.1803,-9.5193,0.0789,-1.5913,0.0059
-3.6416,-1.1588,-9.426,0.0983,-1.5804,0.0187
-3.4596,-1.1396,-9.2967,0.069,-1.5575,0.012
-3.462,-1.1109,-9.2368,0.0234,-1.5527,0.0072
-3.4069,-1.0008,-9.3541,-0.0216,-1.5812,-0.0024
-3.237,-1.0678,-9.7037,-0.0453,-1.6228,-0.0024
-3.1029,-1.0606,-9.4715,-0.0258,-1.6654,0.0075
-3.3136,-1.0654,-9.2632,0.0173,-1.7128,0.0144
-3.4812,-1.0247,-9.1602,0.0653,-1.7888,0.0096
-3.6105,-1.0534,-9.2703,0.1058,-1.8063,0.0133
-3.8211,-0.996,-9.2871,0.1335,-1.7984,0.0136
-4.0007,-1.1013,-9.2416,0.1466,-1.7984,0.0125
-4.0845,-1.0487,-9.2081,0.1585,-1.8263,0.0208
-4.1539,-0.9864,-9.1123,0.1314,-1.8823,0.0312
-4.3096,-1.0678,-8.8178,0.1013,-1.9153,0.0237
-4.5179,-1.166,-8.6694,0.1023,-1.9313,0.0067
-4.6448,-1.1157,-8.5018,0.105,-1.9244,-0.0184
-4.9823,-1.1253,-8.6048,0.0903,-1.9148,-0.0234
-5.1499,-1.0702,-8.7915,0.0762,-1.8988,-0.0168
-5.0278,-1.0965,-8.77,0.0679,-1.8642,-0.0021
-4.8554,-1.1492,-8.6526,0.0821,-1.7832,0.0179
-5.0039,-1.1181,-8.5712,0.1162,-1.7182,0.0005
-5.1404,-1.0989,-8.4898,0.1255,-1.7291,-0.0256
-5.2265,-0.9768,-8.576,0.0975,-1.8042,-0.0743
-5.2146,-1.0199,-8.6,0.0655,-1.8506,-0.0879
-5.2098,-1.075,-8.3965,0.0642,-1.8764,-0.1005
-5.2194,-1.0032,-8.181,0.0951,-1.9065,-0.1029
-5.2241,-0.9601,-8.2791,0.1066,-1.958,-0.1055
-5.2098,-0.9816,-8.2313,0.1108,-1.9702,-0.1066
-5.2481,-1.0726,-8.4252,0.1364,-1.9761,-0.1154
-5.3463,-1.0319,-8.4874,0.1442,-2.0288,-0.1306
-5.1523,-1.1947,-8.5066,0.1175,-2.1096,-0.1124
-5.1499,-1.1779,-8.5784,0.114,-2.1783,-0.1322
-5.636,-1.1636,-8.6263,0.1013,-2.2607,-0.145
-5.8131,-1.1133,-8.4827,0.0893,-2.3918,-0.1474
-5.8945,-1.0918,-8.3366,0.0895,-2.4531,-0.1527
-6.0358,-1.0942,-8.1427,0.1199,-2.4845,-0.158
-6.2991,-1.1516,-7.9799,0.1657,-2.5237,-0.1636
-6.2465,-1.2139,-7.8985,0.2046,-2.5692,-0.1569
-6.1268,-1.2713,-7.7213,0.2249,-2.5698,-0.1612
-5.9855,-1.3503,-7.4292,0.2268,-2.545,-0.1841
-6.2082,-1.4293,-7.1539,0.2092,-2.5895,-0.1705
-6.213,-1.3264,-6.9767,0.1964,-2.7022,-0.1535
-5.9065,-1.2498,-6.9408,0.1601,-2.7888,-0.1655
-6.4859,-1.2689,-6.8833,0.1383,-2.8061,-0.21
-7.0892,-1.1756,-6.4404,0.13,-2.8629,-0.226
-7.7764,-1.1085,-6.3111,0.1274,-2.9191,-0.2156
-7.9104,-1.0894,-6.3111,0.1444,-2.9204,-0.2177
-7.7955,-1.1325,-6.3566,0.1687,-2.7739,-0.1974
-7.9583,-1.2306,-6.2513,0.1924,-2.5983,-0.2012
-7.8099,-1.3527,-6.0813,0.2022,-2.496,-0.1852
-7.6471,-1.4341,-6.0813,0.2057,-2.4,-0.1932
-7.6351,-1.4437,-6.1292,0.1887,-2.3172,-0.2089
-7.6112,-1.4964,-6.1363,0.1519,-2.2444,-0.1857
-7.6016,-1.585,-5.9903,0.1327,-2.169,-0.1815
-7.7357,-1.494,-6.0669,0.1479,-2.0947,-0.1761
-7.4771,-1.5538,-6.0214,0.1569,-2.0387,-0.1857
-7.6543,-1.6137,-5.8395,0.1703,-2.0161,-0.223
-7.4986,-1.664,-5.77,0.17,-2.0406,-0.2025
-7.5609,-1.4317,-5.715,0.1553,-2.0403,-0.2068
-7.6136,-1.3551,-5.5881,0.11,-2.0137,-0.1394
-7.6543,-1.3527,-5.4085,0.0677,-2.0201,-0.141
-7.5537,-1.2977,-4.9033,0.0735,-1.9758,-0.1455
-7.9272,-1.3599,-4.6495,0.1061,-1.9225,-0.1298
-8.1618,-1.3431,-4.719,0.1426,-1.8844,-0.1164
-8.2456,-1.3958,-4.6376,0.1412,-1.7717,-0.0807
-8.8801,-1.4006,-4.3263,0.1207,-1.6433,-0.0917
-9.007,-1.3815,-4.2641,0.1082,-1.509,-0.121
-9.1099,-1.506,-4.5083,0.0959,-1.3203,-0.1098
-8.5928,-1.5778,-4.7932,0.0981,-1.1346,-0.0775
-8.5832,-1.6041,-4.8267,0.0975,-0.9313,-0.0546
-8.0014,-1.5778,-4.9105,0.0741,-0.866,-0.0719
-7.7452,-1.6305,-4.7956,0.0666,-0.8007,-0.0685
-7.5776,-1.4198,-4.8435,0.0576,-0.8196,-0.0562
-7.3143,-1.4653,-4.5466,0.0496,-0.8489,-0.0344
-7.4101,-1.415,-4.3503,0.0616,-0.8545,-0.024
-7.6734,-1.403,-4.3263,0.0757,-0.9217,-0.0019
-7.6231,-1.3455,-4.2641,0.0845,-0.9763,0.0083
-7.7668,-1.2737,-4.0845,0.0759,-0.9702,0.0061
-8.0948,-1.257,-3.9169,0.0671,-0.9611,0.0147
-8.3677,-1.2785,-3.8834,0.0653,-0.9177,0.0378
-8.8585,-1.2713,-3.8068,0.0629,-0.7869,0.0512
-9.3398,-1.3719,-3.8164,0.0653,-0.5849,0.0517
-9.6414,-1.3815,-3.869,0.0663,-0.3475,0.0602
-9.3996,-1.4772,-3.9145,0.0695,-0.0706,0.0698
-9.2009,-1.5514,-3.7589,0.0783,0.1764,0.024
-8.6359,-1.7717,-3.644,0.0602,0.393,0.1236
-8.5665,-1.7286,-3.5865,0.0429,0.4948,0.0946
-8.1427,-1.6712,-3.711,0.0179,0.4791,0.0754
-7.5441,-1.64,-3.699,-0.0035,0.4279,0.0743
-7.3143,-1.561,-3.6919,0.0053,0.3168,0.0805
-6.9336,-1.482,-3.9289,-0.0021,0.133,0.0693
-6.5625,-1.4246,-4.0055,-0.0328,-0.0967,0.0663
-6.6583,-1.4198,-3.9983,-0.0842,-0.3419,0.0751
-6.9623,-1.3719,-3.8547,-0.1186,-0.5614,0.0632
-7.4891,-1.2426,-3.7038,-0.1324,-0.8156,0.0453
-8.0661,-1.245,-3.79,-0.1127,-0.975,0.0293
-8.6718,-1.1995,-3.9528,-0.0717,-0.9971,0.0282
-9.256,-1.3001,-4.0486,-0.0208,-0.9172,0.0256
-9.675,-1.4413,-4.0534,0.0264,-0.7578,0.0248
-9.8593,-1.5538,-4.0725,0.0624,-0.5462,0.0226
-9.8785,-1.6616,-4.1587,0.0842,-0.3059,0.0312
-9.8426,-1.6975,-4.1707,0.0965,-0.0426,0.0338
-9.6414,-1.7023,-4.0055,0.0925,0.2164,0.024
-9.4475,-1.7334,-3.9049,0.0823,0.4583,0.0131
-9.1961,-1.64,-4.0438,0.0765,0.6406,0.0176
-8.7364,-1.6712,-4.13,0.0741,0.7687,0.0213
-8.3582,-1.6855,-4.0941,0.0706,0.8388,0.0173
-8.0397,-1.6257,-4.1228,0.0541,0.7925,0.0224
-7.8482,-1.5275,-4.0558,0.0144,0.6656,0.0266
-7.7237,-1.4844,-3.8379,-0.0256,0.5092,0.0069
-7.8171,-1.4269,-3.7589,-0.041,0.3459,0.0072
-7.9775,-1.3647,-3.7158,-0.0432,0.1884,0.0141
-8.1068,-1.3527,-3.8499,-0.0402,0.0735,0.0077
-8.4108,-1.3192,-3.7852,-0.0434,-0.0101,-0.0083
-8.5329,-1.3838,-3.9265,-0.048,-0.0613,-0.0253
-8.6407,-1.4102,-4.1013,-0.0464,-0.0685,-0.0296
-8.6886,-1.5012,-4.0223,-0.0322,-0.0456,-0.0354
-8.7628,-1.4796,-3.8499,-0.0157,-0.0048,-0.0568
-8.8107,-1.5443,-3.79,0.0011,0.0165,-0.0783
-8.8657,-1.6137,-3.8547,0.012,0.0261,-0.0895
-8.7987,-1.6664,-4.2162,0.0171,0.016,-0.0975
-8.5186,-1.7693,-4.6998,0.0184,0.0075,-0.0917
-8.4156,-1.7573,-4.9847,0.0218,0.0147,-0.0807
-8.4013,-1.6951,-4.9608,0.0072,0.0019,-0.0861
-8.3677,-1.5945,-4.7357,-0.0075,-0.0274,-0.0997
-8.4013,-1.5945,-4.604,-0.0189,-0.0392,-0.0989
-8.5904,-1.6975,-4.4891,-0.0064,-0.0192,-0.0834
-8.7771,-1.6448,-4.4388,0.0083,0.0187,-0.0687
-8.8825,-1.7142,-4.3215,0.0128,0.0911,-0.0626
-9.0429,-1.6209,-4.2808,0.0184,0.1743,-0.0658
-9.086,-1.5443,-4.2713,0.0043,0.2721,-0.0648
-9.1411,-1.5826,-4.2617,-0.0373,0.3901,-0.0738
-9.1387,-1.5562,-4.2473,-0.0189,0.5289,-0.0658
-9.1075,-1.4844,-4.3287,0.0091,0.6819,-0.06
-8.9663,-1.4557,-4.5322,0.0296,0.8207,-0.0594
-8.8346,-1.4868,-4.7118,0.0472,0.951,-0.0581
-8.746,-1.5179,-4.798,0.0597,1.068,-0.057
-8.6622,-1.5826,-5.0949,0.0645,1.1586,-0.0538
-8.5784,-1.6352,-5.2505,0.0663,1.2305,-0.056
-8.4994,-1.652,-5.2289,0.0674,1.2851,-0.0552
-8.4372,-1.6137,-5.3463,0.0616,1.3171,-0.0517
-8.3246,-1.6472,-5.5162,0.0445,1.3491,-0.041
-8.2935,-1.5874,-5.4875,0.0453,1.3949,-0.036
-8.3079,-1.4461,-5.3822,0.0528,1.4565,-0.0304
-8.193,-1.4054,-5.3343,0.0666,1.5364,-0.0224
-8.248,-1.3623,-5.2529,0.0714,1.6606,-0.008
-8.5688,-1.5179,-5.2194,0.089,1.7768,0.0021
-8.6886,-1.6137,-5.2026,0.1204,1.833,0.0061
-8.3917,-1.5706,-5.1691,0.1306,1.8898,-0.0072
-8.2313,-1.5969,-5.2122,0.1183,1.9811,-0.0152
-8.0996,-1.6544,-5.2912,0.1005,2.0659,-0.0115
-8.0493,-1.6688,-5.2984,0.0818,2.1357,-0.0109
-7.8075,-1.7334,-5.4396,0.0727,2.1813,-0.0136
-7.4867,-1.7166,-5.4181,0.053,2.2186,-0.0088
-7.3334,-1.7765,-5.3822,0.0442,2.2556,-0.0096
-7.2233,-1.8028,-5.3941,0.0514,2.2684,-0.0024
-7.2784,-1.7549,-5.545,0.0517,2.2852,0.0043
-7.4292,-1.7262,-5.7197,0.0496,2.3305,0.0157
-7.6279,-1.664,-5.9161,0.048,2.3928,0.0269
-7.5896,-1.6137,-6.098,0.061,2.488,0.0853
-7.7764,-1.6017,-6.2201,0.0743,2.6297,0.0632
-7.683,-1.5921,-6.2273,0.0951,2.817,0.0514
-7.7644,-1.6065,-6.4021,0.1114,3.0646,0.0898
-7.9464,-1.7119,-6.3758,0.1196,3.2977,0.1092
-7.908,-1.5897,-6.1579,0.1116,3.5458,0.0909
-7.4939,-1.6592,-6.1986,0.0826,3.852,0.0767
-7.6136,-1.7741,-6.5122,0.0789,4.2426,0.0834
-7.8147,-1.9465,-6.6463,0.1095,4.5221,0.089
-7.2185,-1.8196,-6.45,0.1255,4.7614,0.0362
-6.6295,-1.8435,-6.5601,0.1045,5.0604,0.0064
-6.2872,-1.9082,-6.6224,0.0754,5.3532,0.0043
-5.9209,-1.8124,-6.9432,0.0309,5.6032,0.0141
-5.466,-1.81,-7.0366,-0.0264,5.8483,-0.0208
-5.0422,-1.7166,-7.0294,-0.0703,6.0239,-0.0695
-4.8291,-1.7478,-6.8259,-0.1135,6.1721,-0.1122
-4.7357,-1.7765,-7.1898,-0.1135,6.2906,-0.0882
-4.446,-1.5945,-7.8865,-0.1386,6.3799,-0.0679
-4.1204,-1.4844,-8.0493,-0.2017,6.4095,-0.0922
-3.5889,-1.4413,-7.8482,-0.2806,6.3234,-0.1879
-3.043,-1.4964,-8.0373,-0.2518,6.3295,-0.2361
-2.897,-1.3958,-8.2911,-0.2358,6.2664,-0.1442
-2.5809,-1.5443,-8.4946,-0.3464,6.1625,-0.0831
-2.2649,-1.4006,-8.8825,-0.3938,6.0572,-0.1689
-1.7669,-0.9744,-9.4906,-0.404,5.952,-0.2787
-1.2785,-0.8619,-9.7851,-0.3938,5.8526,-0.2987
-0.6416,-0.996,-9.9695,-0.3269,5.7508,-0.2718
-0.5842,-1.0606,-10.1035,-0.2124,5.6232,-0.2246
-0.735,-1.1205,-10.1921,-0.0925,5.4095,-0.1919
-0.8116,-1.1684,-10.3142,-0.0296,5.1342,-0.1943
-0.6728,-1.2091,-10.4794,-0.0373,4.8283,-0.2438
-1.3599,-1.482,-10.7907,-0.0107,4.6277,-0.2601
-1.7717,-1.4653,-12.0141,0.025,4.382,-0.1812
-1.6688,-1.3791,-12.378,-0.0208,4.1923,-0.1268
-1.166,-1.4341,-11.5975,-0.0618,4.0286,-0.2153
-0.972,-1.9537,-11.3389,-0.064,3.9543,-0.2896
-0.2753,-2.2577,-12.0668,-0.0829,3.9759,-0.2827
0.5411,-3.067,-10.252,-0.0722,4.0055,-0.226
0.9912,-3.0287,-8.8657,-0.0226,3.8224,-0.2244
1.3288,-2.5379,-8.8873,-0.0919,3.4632,-0.2761
1.47,-1.8794,-8.9998,-0.255,3.0486,-0.3035
1.1444,-1.4293,-8.9687,-0.3656,2.7286,-0.2798
0.4286,-1.3144,-8.9495,-0.3059,2.6305,-0.203
0.4142,-1.3144,-8.9854,-0.1545,2.7219,-0.0866
1.0343,-1.415,-7.92,-0.0581,2.8991,-0.0613
2.7366,-1.6376,-7.1682,-0.1399,2.9194,-0.1226
3.9097,-2.1261,-7.3143,-0.2854,2.8328,-0.149
4.0414,-2.3104,-7.4747,-0.3653,2.5999,-0.1226
3.6943,-1.9704,-7.8027,-0.4109,2.3398,-0.0573
3.3591,-1.585,-8.2863,-0.4692,2.1328,0.0099
3.0957,-1.3288,-8.679,-0.4922,2.0137,-0.0051
2.9784,-1.0199,-9.1554,-0.4826,1.9705,-0.0176
2.6432,-0.7877,-9.5217,-0.4626,1.9702,0.0056
2.6456,-0.747,-9.8833,-0.4399,1.9343,0.0274
