ax,ay,az,gx,gy,gz
-0.6728,-1.5467,-9.8713,0.186,0.4021,-0.0906
-1.2354,-1.1037,-9.5457,0.2177,0.6243,-0.0903
-0.6895,-1.0319,-9.5481,0.19,0.8076,-0.1442
1.1444,-1.3767,-9.4379,0.2795,1.0067,-0.0901
1.8387,-2.1261,-9.4523,0.3648,1.1738,0.033
2.2936,-2.6887,-9.8354,0.3054,1.0411,-0.0354
2.6145,-3.0287,-9.7803,0.1244,0.7093,-0.1783
2.4421,-2.6839,-9.8497,-0.0149,0.3011,-0.263
2.1859,-1.81,-11.2767,-0.0645,-0.0048,-0.2427
1.2713,-1.0104,-11.2911,-0.0506,-0.2236,-0.1719
0.4573,-0.498,-10.999,-0.0085,-0.3493,-0.1903
-0.7614,0.0862,-11.3605,0.0357,-0.3512,-0.2673
-1.5706,0.5914,-12.6031,0.0426,-0.3501,-0.2427
-2.0494,1.3384,-15.0571,0.0863,-0.4266,-0.129
-3.711,1.008,-11.983,0.0019,-0.8489,-0.1178
-2.4181,-1.415,-10.1634,-0.0482,-1.0232,-0.4389
-3.7445,-1.8004,-12.7802,0.0253,-0.9094,-0.7573
-3.2848,-2.5187,-10.9535,-0.1316,-1.2436,-0.4375
-3.1915,-2.8156,-11.7651,-0.0589,-1.242,0.1279
-3.0382,-0.759,-15.6054,0.3571,-0.579,0.5244
-2.806,-1.3336,-13.3764,0.5468,0.2707,0.522
-0.5914,-4.0103,-10.1131,0.4836,1.2367,0.2755
0.6129,-4.853,-8.1331,0.2947,1.7922,0.0927
2.2577,-4.2042,-6.4907,0.1495,1.6955,0.089
2.1739,-3.1388,-6.6032,0.0357,1.0978,0.1687
2.6336,-1.3192,-6.5529,0.0293,0.4943,0.1292
1.3312,-0.5698,-7.0964,0.1343,0.2848,0.0578
0.2658,-0.9816,-7.6399,0.1575,0.4354,0.0727
-0.0096,-1.7502,-8.3725,0.0815,0.6816,0.1623
0.8499,-2.1332,-9.0692,-0.0349,0.8679,0.2651
1.798,-1.7262,-9.6367,-0.1069,0.8263,0.2683
2.32,-0.9481,-9.924,-0.1447,0.6238,0.2443
2.0782,-0.2729,-10.3477,-0.0975,0.3573,0.219
1.6592,-0.1389,-10.8409,-0.0184,0.118,0.214
1.0798,-0.4717,-11.0612,0.0,-0.0466,0.2118
0.6536,-0.814,-11.0349,-0.0352,-0.1559,0.2044
0.3711,-1.0463,-10.8673,-0.0837,-0.21,0.1908
0.2729,-1.0822,-10.5584,-0.1159,-0.2523,0.1849
0.3017,-1.1779,-10.1299,-0.1428,-0.2848,0.1628
0.6416,-1.2115,-9.5337,-0.1689,-0.3126,0.1311
1.1301,-1.3934,-8.9615,-0.1897,-0.3315,0.1087
1.3982,-1.2713,-8.4874,-0.1956,-0.3717,0.0783
1.585,-1.0726,-8.3534,-0.1697,-0.4351,0.0637
1.2761,-0.8452,-8.5593,-0.1183,-0.473,0.0629
0.7494,-0.8547,-8.9328,-0.0754,-0.4431,0.0568
0.2729,-0.9074,-9.4427,-0.0346,-0.3309,0.0525
-0.0407,-0.9816,-9.9551,0.0032,-0.1873,0.0586
-0.0359,-1.0918,-10.3334,0.0208,-0.0474,0.0645
0.0407,-1.0678,-10.6398,0.0314,0.0735,0.052
0.1341,-1.0965,-10.9511,0.0402,0.1258,0.0357
0.2897,-1.1253,-11.1354,0.0442,0.1095,0.028
0.4764,-1.154,-11.1187,0.0437,0.0432,0.0133
0.5243,-1.1779,-11.0373,0.0269,-0.0333,-0.0043
0.4477,-1.2163,-10.8697,0.0072,-0.1191,-0.0232
0.2705,-1.2426,-10.6207,-0.0157,-0.2001,-0.032
0.2035,-1.3072,-10.1945,-0.0493,-0.2593,-0.0357
0.0359,-1.3336,-9.8282,-0.0783,-0.2968,-0.0179
0.1724,-1.2617,-9.6391,-0.0898,-0.3227,-0.0059
0.0192,-1.1396,-9.7037,-0.0799,-0.2886,0.0048
0.1149,-1.2306,-9.8114,-0.0717,-0.2441,0.0344
0.1844,-1.403,-9.8857,-0.0608,-0.1583,0.0632
0.3879,-1.5826,-9.8569,-0.0602,-0.0818,0.0759
0.5531,-1.5347,-9.9335,-0.0616,-0.0402,0.0834
0.5291,-1.4006,-10.082,-0.0594,-0.044,0.0847
0.3663,-1.2115,-10.1083,-0.0546,-0.0701,0.0653
0.182,-1.0654,-10.2735,-0.0408,-0.0933,0.0466
-0.0096,-0.9984,-10.4267,-0.0242,-0.0815,0.0445
-0.249,-1.1157,-10.6494,-0.016,-0.0594,0.0488
-0.2801,-1.1229,-10.7763,-0.0107,-0.0405,0.0517
-0.1987,-1.1325,-10.9319,-0.0123,-0.0261,0.0549
-0.1652,-1.1372,-10.9846,-0.0165,-0.0328,0.0562
-0.0934,-1.0343,-11.0445,-0.0211,-0.0456,0.0546
-0.0479,-1.0199,-11.0085,-0.024,-0.0733,0.0514
-0.0575,-1.0223,-10.92,-0.0328,-0.1234,0.0512
0.0407,-1.1301,-10.7739,-0.052,-0.1697,0.0514
0.012,-1.154,-10.5249,-0.0586,-0.2097,0.0488
0.0311,-1.1444,-10.2951,-0.0642,-0.2395,0.049
0.0192,-1.1229,-10.2185,-0.0584,-0.2465,0.0501
0.1173,-1.1325,-10.2185,-0.0429,-0.2427,0.0482
0.0575,-1.2402,-10.307,-0.032,-0.2204,0.0546
0.0862,-1.3264,-10.3908,-0.0304,-0.1884,0.0541
0.1006,-1.312,-10.4196,-0.0242,-0.1482,0.0493
-0.0144,-1.2785,-10.41,-0.0155,-0.1167,0.04
-0.1365,-1.221,-10.3477,-0.0104,-0.0893,0.037
-0.2083,-1.1875,-10.3573,0.0043,-0.0514,0.036
-0.2442,-1.1708,-10.422,0.0125,-0.0248,0.0288
-0.3208,-1.0702,-10.4483,0.0317,-0.0136,0.0144
-0.2993,-1.1301,-10.5249,0.0258,0.0056,0.0197
-0.3639,-1.0918,-10.6303,0.029,-0.0008,0.0155
-0.2466,-1.0965,-10.75,0.0362,-0.004,0.0101
-0.2682,-1.0319,-10.7763,0.032,-0.0035,0.0128
-0.2562,-1.0199,-10.7811,0.0322,-0.0123,0.02
-0.2442,-1.0894,-10.75,0.0336,-0.024,0.024
-0.2466,-1.1612,-10.7452,0.0205,-0.0408,0.0155
-0.1484,-1.1875,-10.6159,0.0037,-0.0661,0.0136
0.0048,-1.1971,-10.5225,-0.0149,-0.0882,0.0139
0.1245,-1.2234,-10.568,-0.0296,-0.1239,0.0088
0.1796,-1.2594,-10.4579,-0.0402,-0.1809,-0.0016
0.0742,-1.1947,-10.3238,-0.0384,-0.235,-0.0144
0.0503,-1.1803,-10.343,-0.0416,-0.3027,-0.0125
-0.237,-1.2306,-10.252,-0.0504,-0.3355,-0.0125
-0.3998,-1.1468,-10.2017,-0.0442,-0.3464,-0.0277
-0.5339,-1.1684,-10.2615,-0.0472,-0.3405,-0.0181
-0.5626,-1.1851,-10.3334,-0.0397,-0.3123,-0.0101
-0.4788,-1.1756,-10.4028,-0.0336,-0.2936,-0.0061
-0.5124,-1.1899,-10.4435,-0.0381,-0.2814,-0.0069
-0.3543,-1.1396,-10.3789,-0.0426,-0.2971,-0.0061
-0.2179,-1.063,-10.4746,-0.0298,-0.304,-0.004
-0.1987,-1.0247,-10.5489,-0.0056,-0.2955,-0.0115
-0.3328,-1.0654,-10.5082,0.0088,-0.2641,-0.0101
-0.3208,-1.0415,-10.3813,0.0344,-0.2345,-0.0083
-0.3017,-1.1516,-10.3358,0.0421,-0.1761,0.0019
-0.2394,-1.1636,-10.2376,0.0482,-0.1324,-0.0027
-0.0359,-1.2258,-10.173,0.0528,-0.0959,-0.0091
0.0646,-1.1803,-10.24,0.0565,-0.0554,-0.0144
0.1532,-1.1779,-10.0389,0.0597,-0.0282,-0.0211
0.3496,-1.2785,-9.8306,0.0605,-0.0043,-0.0136
0.3112,-1.3695,-9.8881,0.0544,0.0024,-0.0099
0.2825,-1.3695,-10.0341,0.0386,-0.0338,-0.0187
0.1628,-1.3264,-10.0796,0.0208,-0.0887,-0.0306
-0.1101,-1.2641,-10.161,-0.0019,-0.1434,-0.0346
-0.2514,-1.0918,-10.228,-0.0013,-0.1988,-0.0394
-0.6009,-0.996,-10.2208,0.0053,-0.2249,-0.0552
-0.759,-1.0032,-10.2975,0.0157,-0.2425,-0.064
-0.8667,-0.984,-10.3956,0.0365,-0.2369,-0.0717
-0.8859,-1.0367,-10.4746,0.044,-0.2345,-0.0717
-0.893,-1.1325,-10.4914,0.0301,-0.23,-0.069
-0.8667,-1.2594,-10.5584,0.0043,-0.2438,-0.0655
-0.723,-1.1684,-10.4938,-0.0128,-0.2313,-0.0608
-0.668,-1.154,-10.3382,-0.0266,-0.211,-0.0493
-0.6009,-1.1325,-10.0796,-0.0482,-0.1913,-0.0328
-0.4884,-1.1181,-9.9168,-0.0418,-0.1649,-0.0181
-0.498,-1.1229,-9.7205,-0.0277,-0.1164,-0.0195
-0.3783,-1.2043,-9.6534,-0.0173,-0.0663,-0.0277
-0.328,-1.221,-9.7252,0.0005,-0.0264,-0.0421
-0.34,-1.2186,-9.7252,0.0208,-0.0045,-0.0456
-0.2538,-1.2761,-9.7707,0.0378,0.0053,-0.036
-0.3065,-1.3647,-9.924,0.044,0.0131,-0.0176
-0.3903,-1.415,-10.0748,0.0397,0.0123,-0.0107
-0.395,-1.3862,-10.2256,0.0192,0.032,-0.008
-0.565,-1.3431,-10.2687,0.0157,0.0448,-0.0093
-0.5291,-1.3144,-10.5225,0.0083,0.0805,0.0011
-0.5052,-1.2019,-10.6446,0.0032,0.117,0.0043
-0.2921,-1.2641,-10.7021,0.0029,0.1537,0.0045
-0.2993,-1.2665,-10.7332,0.0096,0.1729,0.0011
-0.0958,-1.1372,-10.7188,0.0115,0.1809,0.0088
0.1293,-1.2929,-10.7787,0.012,0.1737,0.0123
0.2059,-1.3384,-10.7883,0.0192,0.1524,-0.0064
0.1939,-1.4126,-10.6183,-0.0035,0.0967,-0.0125
0.2155,-1.3838,-10.4148,-0.0314,0.0256,-0.0179
0.2442,-1.3144,-10.3932,-0.0405,-0.0365,-0.0147
0.1915,-1.3144,-10.307,-0.0578,-0.0895,-0.0053
0.2227,-1.3743,-10.0509,-0.0922,-0.1306,-0.0011
0.1676,-1.4365,-9.8497,-0.1332,-0.166,-0.0107
0.0048,-1.3647,-9.7779,-0.1561,-0.1887,-0.0237
-0.3855,-1.2929,-9.833,-0.1793,-0.1993,-0.0168
-0.5602,-1.154,-9.8785,-0.1921,-0.2076,-0.0213
-0.5698,-1.0127,-10.2232,-0.1695,-0.1593,-0.0187
-0.9864,-0.8021,-10.556,-0.1114,-0.0951,-0.0096
-1.0032,-0.6967,-10.3477,-0.0685,-0.0522,-0.0136
-0.7039,-0.826,-9.9264,-0.0546,0.0557,-0.0211
-0.3184,-1.1061,-10.0126,-0.0373,0.1748,0.0107
0.1149,-1.3623,-10.4531,-0.0152,0.2364,0.0733
0.5291,-1.4509,-10.5321,-0.0061,0.2294,0.0834
0.5578,-1.4437,-10.738,-0.0056,0.1047,0.0437
0.1724,-1.2665,-10.8122,-0.0101,-0.0632,-0.0021
-0.2155,-1.1157,-10.489,-0.0032,-0.1791,-0.0384
-0.4764,-0.996,-10.3118,0.0346,-0.2049,-0.053
-0.6871,-0.9266,-10.6829,0.0757,-0.1607,-0.0362
-0.7973,-0.9625,-11.0756,0.1037,-0.0991,-0.012
-0.6512,-1.1229,-11.248,0.0911,-0.0461,0.0024
-0.3783,-1.403,-11.0277,0.0357,0.0027,0.0237
-0.1413,-1.561,-10.7643,-0.0242,0.0293,0.0458
-0.1077,-1.4389,-10.7524,-0.0581,0.02,0.0546
-0.2059,-1.1396,-10.9607,-0.0592,-0.0107,0.0512
-0.2586,-1.0295,-10.9104,-0.0565,-0.0506,0.0512
-0.2705,-1.1133,-10.4842,-0.0552,-0.0658,0.06
-0.1844,-1.2498,-10.161,-0.0432,-0.056,0.0645
-0.1772,-1.2953,-10.0413,-0.0317,-0.0064,0.0663
-0.1149,-1.233,-10.1706,-0.0237,0.0293,0.0685
-0.0383,-1.0606,-10.2759,-0.0101,0.0405,0.0757
-0.0527,-0.9409,-10.2304,0.0011,0.0107,0.0746
-0.1389,-0.8882,-10.161,0.0192,-0.0434,0.057
-0.4262,-0.8284,-10.0604,0.0416,-0.0751,0.0344
-0.7949,-0.8212,-10.1131,0.0629,-0.0818,0.0258
-1.0056,-0.8499,-10.137,0.085,-0.0496,0.0269
-0.9313,-0.893,-10.1825,0.1031,0.0218,0.0386
-0.814,-0.9337,-10.3717,0.1146,0.089,0.0573
-0.4717,-0.9744,-10.6734,0.1215,0.133,0.0648
-0.2394,-0.9266,-10.7835,0.1287,0.141,0.0594
-0.1484,-1.0008,-10.884,0.1183,0.1135,0.0549
-0.0622,-1.1396,-10.7571,0.1178,0.052,0.0565
-0.0479,-1.2067,-10.6255,0.1199,-0.0107,0.0464
-0.1365,-1.2186,-10.7548,0.1156,-0.056,0.0293
-0.1987,-1.2163,-10.9128,0.101,-0.0869,0.0184
-0.2777,-1.1779,-10.8601,0.0773,-0.1007,0.0248
-0.2993,-1.154,-10.8625,0.0504,-0.0927,0.0285
-0.328,-1.1708,-10.647,0.0314,-0.0927,0.0197
-0.4477,-1.1564,-10.5536,0.024,-0.0863,0.0091
-0.5938,-1.0989,-10.4986,0.0139,-0.0765,0.0016
-0.5842,-1.0702,-10.4124,0.0008,-0.0629,0.004
-0.3687,-1.1325,-10.1538,-0.0059,-0.0216,0.0053
-0.2298,-1.1372,-9.8761,0.0029,0.0458,0.0003
-0.1915,-1.0822,-9.8713,0.0168,0.0757,-0.0157
-0.3304,-1.0487,-10.0269,0.0296,0.056,-0.0328
-0.5602,-1.0487,-10.1825,0.0466,0.012,-0.0322
-0.6416,-1.0774,-10.3884,0.069,0.0011,-0.016
-0.5746,-1.166,-10.6494,0.0741,0.0349,0.0216
-0.3831,-1.2115,-10.3932,0.052,0.0725,0.0538
-0.103,-1.2809,-10.2017,0.0093,0.0911,0.0544
-0.0718,-1.2498,-10.2951,-0.0224,0.0645,0.0493
-0.1437,-1.1899,-10.4603,-0.0402,-0.0104,0.0544
-0.1556,-1.1229,-10.7859,-0.0791,-0.1103,0.0711
-0.0407,-1.1971,-10.6997,-0.1332,-0.2246,0.093
0.261,-1.3001,-10.4004,-0.1913,-0.3118,0.1037
0.5363,-1.3838,-10.161,-0.2377,-0.3813,0.0906
0.723,-1.5467,-10.0389,-0.2734,-0.4381,0.0663
0.644,-1.573,-9.7468,-0.2811,-0.5004,0.0384
0.51,-1.5203,-9.517,-0.2809,-0.5566,0.0155
0.2753,-1.4413,-9.3374,-0.259,-0.5915,0.0072
-0.1125,-1.1899,-9.1387,-0.2177,-0.5692,-0.0155
-0.7039,-0.8859,-9.0764,-0.1604,-0.4948,-0.0416
-1.3264,-0.7494,-9.3039,-0.1026,-0.3688,-0.0448
-1.6831,-0.5004,-9.8761,-0.033,-0.2318,-0.0269
-1.6113,-0.4788,-10.3884,0.0203,-0.1042,0.0192
-1.1013,-0.6728,-10.635,0.0336,-0.0016,0.0584
-0.3831,-0.9936,-10.6853,0.0293,0.0576,0.0634
-0.0575,-1.1756,-10.5896,-0.0083,0.0362,0.0432
0.2322,-1.3886,-10.3789,-0.0922,-0.1431,-0.0032
0.4908,-1.3024,-10.5967,-0.1735,-0.3102,-0.0301
-0.0622,-1.1971,-10.6326,-0.251,-0.4149,-0.032
-0.1245,-1.0534,-10.5321,-0.312,-0.5947,-0.0381
0.316,-1.0702,-10.2615,-0.3296,-0.6531,-0.0424
0.2274,-1.1636,-9.1315,-0.2918,-0.611,-0.052
-0.2322,-1.0367,-8.7867,-0.1998,-0.6582,-0.1375
-0.893,-0.7302,-10.2065,-0.0629,-0.6294,-0.2006
-2.0231,-0.4118,-11.2192,0.0578,-0.5604,-0.1194
-2.648,-0.1844,-11.7172,0.0621,-0.5007,-0.0504
-2.2338,-0.5555,-11.3892,-0.0442,-0.3643,0.0035
-1.3695,-1.0654,-10.4555,-0.1681,-0.138,0.0021
-0.7518,-1.2163,-10.6374,-0.2619,0.0043,-0.0242
-0.589,-1.0247,-11.3509,-0.3491,0.0298,-0.0378
-0.8667,-0.8954,-11.7292,-0.4466,-0.0501,-0.044
-0.2801,-0.838,-11.4299,-0.5431,-0.1572,-0.0368
-0.0814,-0.9409,-10.7452,-0.5678,-0.1295,-0.049
-0.2107,-1.0678,-10.0269,-0.5646,-0.129,-0.0858
-0.3496,-0.9529,-9.7109,-0.562,-0.1663,-0.1306
-0.7207,-0.7638,-9.4667,-0.5164,-0.1668,-0.134
-1.1732,-0.4525,-8.9854,-0.4708,-0.126,-0.0981
-1.6257,-0.1508,-8.9878,-0.3898,-0.0738,-0.0751
-1.3575,-0.0575,-9.7085,-0.3064,0.0749,-0.0341
-1.3408,-0.1149,-10.6494,-0.206,0.1966,-0.012
-1.0798,-0.3472,-10.9128,-0.1889,0.2185,0.0163
-0.6943,-0.5698,-10.7069,-0.2134,0.1721,0.02
-0.0646,-0.6632,-10.8697,-0.2369,0.0858,0.0147
0.2658,-0.7183,-10.3669,-0.2475,0.0376,0.0141
0.158,-0.7159,-9.153,-0.2262,-0.0211,-0.0075
-0.5578,-0.4262,-8.746,-0.1737,-0.0693,-0.036
-0.9601,-0.079,-9.5481,-0.0911,-0.0717,-0.0346
-0.9481,-0.067,-10.343,0.008,-0.0298,0.0107
-0.6847,-0.3448,-9.9383,0.0722,-0.0128,0.045
-0.5411,-0.4693,-8.8945,0.0807,-0.0136,0.0328
-0.8116,-0.2203,-8.576,0.1316,-0.0005,0.0051
-1.087,0.1365,-9.3254,0.2574,0.0061,0.0171
-1.1325,0.1724,-10.1897,0.4191,0.0397,0.0557
-0.8906,-0.1532,-10.9056,0.5311,0.0408,0.0727
-0.6704,-0.5148,-11.0468,0.551,0.0189,0.0554
-0.5291,-0.7446,-10.9415,0.5271,-0.0392,0.0325
-0.5219,-0.7901,-10.8553,0.4986,-0.0685,0.0093
-0.7374,-0.8164,-11.4227,0.4549,-0.0917,-0.0029
-0.7111,-0.7446,-11.8752,0.3989,-0.1196,-0.0029
-0.8045,-0.7542,-11.3461,0.3251,-0.0954,-0.0112
-0.9361,-0.7207,-10.4315,0.2705,-0.0799,-0.0408
-1.0846,-0.6536,-9.9383,0.259,-0.0314,-0.0528
-1.415,-0.7326,-10.1514,0.2475,0.0368,-0.0216
-1.403,-0.5818,-10.4914,0.2793,0.0879,-0.008
-1.1947,-0.7015,-10.3813,0.2971,0.1761,0.0232
-1.0678,-0.7398,-10.0772,0.2958,0.2342,0.0336
-0.8715,-0.7398,-9.7875,0.295,0.2825,0.0336
-0.7159,-0.7063,-9.572,0.3275,0.3235,0.0408
-0.5578,-0.7087,-9.742,0.384,0.3698,0.0528
-0.4525,-0.6823,-10.0126,0.4503,0.392,0.0594
-0.2251,-0.7398,-10.2927,0.5164,0.3781,0.065
-0.1652,-0.8092,-10.4746,0.5606,0.3629,0.0621
-0.249,-0.8978,-10.7739,0.5761,0.3123,0.0418
-0.3615,-1.0319,-11.1115,0.5697,0.2172,0.0115
-0.4932,-1.1923,-11.2719,0.5497,0.1242,-0.0152
-0.7781,-1.2857,-11.2097,0.5215,0.0386,-0.0485
-0.9002,-1.3072,-11.0875,0.4634,-0.0195,-0.0786
-1.0989,-1.4222,-11.2001,0.3664,-0.0602,-0.0877
-1.0056,-1.2378,-11.1713,0.3187,-0.0719,-0.1034
-1.0032,-1.1636,-10.7835,0.279,-0.0245,-0.0957
-1.0247,-1.1851,-10.4603,0.2529,0.0037,-0.0866
-0.8164,-1.1301,-10.2831,0.2398,0.0005,-0.0858
-0.4262,-1.1444,-10.3453,0.2649,0.0093,-0.0927
-0.5267,-1.1803,-10.2615,0.2883,0.0131,-0.1045
-0.4453,-1.3575,-10.4746,0.3006,0.0234,-0.1148
-0.7757,-1.5251,-11.0875,0.2859,0.0906,-0.1287
-1.2426,-1.6281,-11.2767,0.2422,0.1569,-0.1383
-1.0822,-1.8627,-10.908,0.1522,0.2174,-0.1354
-0.7925,-2.0399,-10.5201,0.0266,0.3309,-0.1252
-0.8978,-1.7717,-9.6989,-0.0456,0.4751,-0.0648
-1.4892,-1.1851,-9.0525,-0.1053,0.6219,-0.0448
-0.6177,-1.0151,-9.0285,-0.0826,0.6995,-0.0618
0.7829,-1.5251,-9.0692,0.036,0.7818,0.041
1.5874,-2.0231,-9.742,0.0941,0.7855,0.0573
2.1691,-2.5211,-10.2065,0.0067,0.5798,-0.032
1.9728,-2.6001,-9.9647,-0.1346,0.2153,-0.0882
1.2809,-1.8459,-10.5369,-0.1924,-0.1327,-0.1266
0.486,-0.7949,-10.4746,-0.1394,-0.3467,-0.1308
-0.6105,-0.2705,-10.5943,-0.0562,-0.3672,-0.129
-1.6448,-0.1245,-11.3725,-0.0248,-0.1775,-0.1815
-1.8986,0.2562,-11.8321,0.0274,0.0874,-0.1687
-1.6999,0.5052,-13.2519,0.0714,0.2675,-0.0472
-2.4948,0.9601,-14.5567,0.0544,0.1985,0.0578
-3.4716,-0.2251,-10.5608,-0.1713,-0.4485,-0.1511
1.0702,-2.9425,-11.3749,-0.1807,-0.6398,-0.5644
-1.7071,-2.7031,-9.9192,-0.1668,-0.6137,-0.6443
-0.7901,-2.5786,-8.6191,-0.4541,-1.2697,-0.0783
-4.0725,0.1125,-14.1521,-0.0789,-1.0347,0.3357
-7.1587,1.6592,-13.1106,0.5319,-0.4008,0.4093
-5.0302,-1.0726,-10.058,0.64,0.8711,0.3088
-1.992,-4.1108,-8.4372,0.4399,2.0363,0.2337
0.8739,-5.3056,-6.2369,0.1857,2.4216,0.1719
3.3615,-4.6448,-5.9496,-0.0754,2.0963,0.2164
4.0175,-2.5642,-6.7732,-0.1916,1.1716,0.182
3.3734,-0.6009,-7.6279,-0.1178,0.3163,0.0743
1.6831,-0.1341,-8.2887,0.049,-0.1164,-0.0176
0.0192,-0.6345,-9.0836,0.1106,-0.0671,0.0024
-0.4932,-1.336,-9.8354,0.0637,0.1895,0.13
-0.1508,-1.7573,-10.7404,-0.0179,0.4485,0.2268
0.826,-1.6089,-11.3365,-0.0805,0.5678,0.2142
1.2594,-0.9481,-11.6095,-0.1045,0.502,0.1623
1.1827,-0.3903,-11.643,-0.0645,0.2856,0.1617
0.7853,-0.1796,-11.5688,0.0016,-0.0029,0.1887
0.2346,-0.3663,-11.4826,0.0189,-0.2145,0.1951
-0.3519,-0.6752,-11.2432,-0.0181,-0.3147,0.1679
-0.4046,-1.1013,-10.8002,-0.0989,-0.3376,0.1468
-0.3831,-1.336,-10.2927,-0.1671,-0.3547,0.1511
0.0934,-1.2115,-9.7995,-0.1945,-0.3816,0.149
0.3496,-1.2474,-9.1482,-0.2403,-0.3712,0.1164
0.9505,-1.1684,-8.4731,-0.2691,-0.4143,0.0586
1.4269,-1.0822,-8.3558,-0.267,-0.4748,0.0629
1.5538,-1.0774,-8.2217,-0.2513,-0.5641,0.0903
1.1013,-0.9601,-8.339,-0.2142,-0.5654,0.0671
0.5459,-0.7877,-8.6024,-0.1591,-0.481,0.028
-0.1604,-0.7374,-8.9256,-0.1132,-0.3291,0.0309
-0.2777,-0.6728,-9.323,-0.0432,-0.1292,0.0498
-0.5267,-0.9385,-9.9503,-0.0077,0.1255,0.0666
-0.237,-1.0894,-10.2735,0.0128,0.3115,0.0549
0.0527,-1.1013,-10.4483,0.0224,0.4066,0.0552
0.3543,-0.9864,-10.5105,0.0221,0.3882,0.057
0.3687,-0.8068,-10.7021,0.0293,0.2904,0.0448
0.3352,-0.6991,-10.8505,0.0341,0.1676,0.0192
0.2514,-0.723,-10.9223,0.0424,0.0416,-0.0005
0.0527,-0.7494,-11.2408,0.0338,-0.0789,-0.0179
-0.1053,-0.8619,-11.315,0.0051,-0.1897,-0.0248
-0.079,-0.9505,-11.1953,-0.0333,-0.2739,-0.0203
-0.17,-1.1061,-10.8673,-0.0815,-0.3341,-0.0128
-0.3304,-1.075,-10.5584,-0.1207,-0.3986,-0.0115
-0.2921,-0.9505,-10.477,-0.1348,-0.4485,-0.012
-0.4501,-0.8068,-10.3932,-0.129,-0.4487,0.0
-0.5866,-0.8547,-10.3717,-0.1266,-0.4277,0.0128
-0.6129,-0.929,-10.3262,-0.113,-0.3832,0.0189
-0.6177,-1.0319,-10.1562,-0.089,-0.3,0.0346
-0.4717,-1.1636,-10.1706,-0.0597,-0.206,0.0552
-0.3567,-1.2402,-10.2185,-0.037,-0.1175,0.0711
-0.17,-1.3024,-10.3525,-0.0171,-0.0296,0.0847
-0.1101,-1.2665,-10.4866,0.0064,0.0314,0.0911
0.0072,-1.3288,-10.5919,0.0245,0.073,0.0927
0.0383,-1.2306,-10.647,0.0378,0.1098,0.0954
0.0,-1.1708,-10.7284,0.0442,0.1359,0.0962
-0.0766,-1.087,-10.7524,0.0533,0.1372,0.0978
0.1149,-1.087,-10.7141,0.0549,0.122,0.0973
-0.1293,-1.1612,-10.6781,0.0392,0.1218,0.097
0.0838,-1.0247,-10.7404,0.0256,0.0592,0.1002
0.1389,-0.9026,-10.8457,0.0306,-0.0019,0.0986
0.1125,-0.9313,-10.7643,0.0248,-0.0706,0.0986
0.0311,-0.8547,-10.8314,0.0163,-0.1511,0.0989
-0.2394,-0.893,-10.7643,0.0128,-0.1948,0.0933
-0.2682,-0.9433,-10.6422,0.0027,-0.2153,0.0834
-0.3735,-0.9625,-10.4555,-0.0059,-0.2078,0.0813
-0.3735,-0.9266,-10.3669,-0.0016,-0.19,0.0831
-0.4477,-0.9697,-10.3046,0.0027,-0.1644,0.0746
-0.5195,-0.9457,-10.3789,0.02,-0.1583,0.0648
-0.5938,-0.9266,-10.41,0.0362,-0.1532,0.0629
-0.6464,-1.0056,-10.4531,0.0482,-0.1266,0.0655
-0.7111,-1.0511,-10.4794,0.0538,-0.097,0.0557
-0.7925,-1.0127,-10.4603,0.0552,-0.065,0.044
-0.7087,-0.996,-10.4818,0.0581,-0.0538,0.0365
-0.6728,-0.9098,-10.4627,0.0701,-0.0418,0.0386
-0.6393,-0.8835,-10.5273,0.081,-0.036,0.0362
-0.5962,-0.929,-10.5321,0.0911,-0.041,0.0333
-0.5794,-0.9553,-10.5848,0.0911,-0.0544,0.0344
-0.5435,-1.0343,-10.6398,0.0767,-0.0789,0.0338
-0.5435,-1.0726,-10.6015,0.0586,-0.1146,0.0264
-0.5507,-1.0056,-10.6015,0.053,-0.1463,0.0208
-0.589,-1.0199,-10.4507,0.0472,-0.1703,0.0139
-0.7302,-0.996,-10.3956,0.0418,-0.1817,0.0096
-0.8332,-0.9697,-10.3214,0.04,-0.1748,0.0048
-0.8404,-0.9816,-10.2903,0.0309,-0.1452,0.004
-0.7398,-1.0104,-10.2759,0.0269,-0.0938,0.0069
-0.5794,-1.0104,-10.3166,0.0224,-0.0488,0.0067
-0.4741,-0.9625,-10.2328,0.0256,-0.0208,0.0027
-0.4788,-0.9505,-10.2113,0.0304,-0.0171,0.0
-0.4453,-0.9218,-10.1945,0.0312,-0.0253,-0.0168
-0.5004,-0.9409,-10.1586,0.024,-0.0306,-0.0312
-0.4908,-0.972,-10.1394,0.0232,-0.0325,-0.0381
-0.4956,-0.9457,-10.1394,0.0205,-0.029,-0.0429
-0.4956,-0.9337,-10.1347,0.0229,-0.0418,-0.0424
-0.5722,-0.9194,-10.1825,0.0253,-0.0621,-0.0445
-0.5842,-0.972,-10.1921,0.0261,-0.0794,-0.053
-0.5555,-0.9816,-10.1634,0.0221,-0.0837,-0.0594
-0.6033,-0.9936,-10.1418,0.0136,-0.0935,-0.0565
-0.5531,-0.9912,-10.1873,0.0061,-0.109,-0.053
-0.4429,-0.9673,-10.2113,0.0056,-0.1367,-0.0522
